Taxonomy,,,,,,,,Page Numbers,,,Geography,,,,,Human Interact.,,Habitat Preference,,,,Social Behavior,,,,,,,,Foraging Location,,,,,,,Diet,,,,,,,,,,,,,,,,,,,Strategy,,,,,,,Breeding Season,,Nest Site,,,,,Nest Substrate,,,Nest Construction,,,,Breeding Info,,,,,,,,,Distribution,,,Extinction Risk,,,,,,,,,,,Comments,,,Mitchell et al. Plumage Color,,,,,,,,,,,,,,HabBreadth Columns from  Ducatez et al 2014,,,,,,"Gen. Length (Bird et al., 2020)",,,,,,,,,,,,Ducatez_etal_2020,,,,,,,,,,,,,,,,,,,Burgio et al 2019 Inferred,,,,,,,,,,,,,,,,,,,,,,,,,
family,subfamily,genus,common name,taxon,taxon_2 (matching),synonyms ,authority,HBW #,Juni #,Fors #,Continent,Countries,Isl. Endemic,Introduced,Migratory,Hunting,Pet Trade,Primary,Secondary,Third,Other,Comm. Roost,Mating system,Single,Pairs,Family Groups,Small Groups < 10,Med. Groups (10 - 100),Large groups (100+),Water,Ground,Vegetation,Canopy,Subcanopy,Air,Other,Crop Pest,Guild,Main Diet,Carrion,Arthropods,Insects,Larvae,"""Inverts""",Nectar,Seed,Grain,Nut,Fruit,Berries,Flowers,Leaf Shoots,Roots,Leaf Bud,Other,Digging,Scavenging,Flower_Probe,Gleaning,Excavate bark,Graze,Other,Start,Stop,Tree,Limb,T. termite ,A. termite,Other,Cavity,Hollow,Other,Existing,Excavate,Floor,Other,Min Eggs,Max Eggs,Incubation,Fledge,Egg shape,Egg Length,Egg Width,Colonial,Generation time,Range Size,Elev Min,Elev Max,IUCN Status,IUCN Category,Trend,Risk 1,Risk 2,Contraction,Exploitation,Other (Invasives/disease/etc),Habitat Loss,Mature Popln,Popln Est,Comments1,Comments2,Comments3,Colourfulness,Complexity,GlobalUniqueness,LocalUniqueness1,LocalUniqueness3,LocalUniqueness10,Yellow,Blue,Red,Orange,Green,Black,White,Grey,Habitat breadth (Within-class co-occurrence index; multiplicative beta),Habitat breadth (co-occurrence among species from all four classes; multiplicative beta),Habitat breadth (Within-class co-occurrence index; additive beta),Habitat breadth (co-occurrence among species from all four classes; additive beta),Number-habitat-classes,Total-number-IUCN-habitat-categories,Adult survival,Age at first reproduction,Maximum longevity,GenLength,Range centroid of latitude,Body mass,Mean clutch size,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Forest,BiogeographicRange,ResearchEffort,BodyMass,MigratoryBehavior,HabitatBreadth,Insularity,Urban,TotalInnovations,TotalFoodTypeInnovations,TotalTechnicalInnovations,InnovationYesOrNo,FoodTypeInnovationYesOrNo,TechnicalInnovationYesOrNo,IUCNStatus2019,PopulationTrend2019,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB,length (cm),mass (g),tail (mm),carrion,inverts,snails,pollen,nectar,seed,nut,fruit,flower,plant,roots,fungi,water,ground,vegetation,subcanopy,canopy,dig,scavenge,flowerprobe,glean,excavate,graze
Psittacidae,,Psittaculirostris,Yellow-naped Fig-parrot,Psittaculirostris godmani,Psittaculirostris_godmani,,"Ogilvie-Grant, 1911",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,decreasing,,,,,,,,,,,,0.228690686,0.27762967,354.5279914,0.202359061,0.682890807,2.605553495,0.015628522,0.001019595,0.002890814,0.009674692,0.892255313,0.065898533,0.002046068,0.010586464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,2.118041099,12.96666667,5.281410744,-6.96,NA,NA,0,0,Not a Migrant,261000,1,several,0,117,1,2.928442574,1,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,18,117,52.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Psittaculirostris,Salvadori's Fig-parrot,Psittaculirostris salvadorii,Psittaculirostris_salvadorii,,"Oustalet, 1880",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,decreasing,,,,,,,,,,,,0.210022428,0.267180647,337.7978281,0.158513301,0.511864242,1.826805517,0.004298335,0.001425045,0.001355821,0.002812615,0.895618677,0.076187036,0.004664089,0.013638383,1.582601181,1.630444219,2023.5,4358,1,2,0.683357388,1.386349321,12.36052109,3.41874117,-2.61,118,NA,0,400,Not a Migrant,81500,1,Asia,6,118,1,1.582601181,1,0,0,0,0,0,0,0,Least-Concern,decreasing,1,0,0,NO,19,118,65.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Psittacus,Grey Parrot,Psittacus erithacus,Psittacus_erithacus,,"Linnaeus, 1758",,,312,Africa,Many ,N,N,N,,Y,Lowland forest,Montane forest,,,Y,,,1,,1,,,,,,1,,,,1,,,,,,,,,1,,1,1,1,,,,,,,,,,,1,,Jan,Sept,1,,,,,1,,,1,,Wood dust,,3,4,30,70,Rounded-ovate,39.4,31.0,,,,,,VU,A2abcd+3bcd+4abcd,decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,,1,1,,1,,,,,,0.622700838,0.615674688,705.9470517,0.527334236,2.455461141,10.86431737,9.95425E-08,0.010564029,0.043827429,0.000662729,0.005157396,0.293293806,0.260783686,0.385710825,4.082640916,4.476806105,6101.888889,13567.11111,3,9,0.813707351,2.068283532,24.52741411,11.29886078,0.04,333,2.5,0,2200,Not a Migrant,4490000,1,Africa,266,333,1,4.082640916,0,1,0,0,0,0,0,0,Endangered,decreasing,1,1,0,NO,33,404.5,86.3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Psittacus,Timneh Parrot,Psittacus timneh,Psittacus_timneh,,"Fraser, 1844",,,313,Africa,"Guinea, Sierra Lione, Liberia & Ivory Coast",N,N,N,,Y,Lowland forest,Montane forest,,,Y,,,1,,1,,,,,,1,,,,1,,,,,,,,,1,,1,1,1,,,,,,,,,,,1,,,,1,,,,,1,,,1,,Wood dust,,,,,,,,,,,,,,VU,A2abcd+3bcd+4abcd,decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,,1,1,,1,,,,,,0.542193844,0.496392945,691.3163946,0.527334236,2.195524008,9.228509512,1.5334E-07,0.002344603,0.017368975,0.005108574,0.002987365,0.535819056,0.212941844,0.22342943,4.082640916,4.476806105,6101.888889,13567.11111,3,9,0.804528571,2.118041099,49.7,11.3389758,6.74,NA,NA,0,2200,Not a Migrant,398000,1,Africa,0,333,1,4.082640916,0,1,0,0,0,0,0,0,Endangered,decreasing,1,1,0,NO,30,320,80.5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Psitteuteles,Goldie's Lorikeet,Psitteuteles goldiei,Psitteuteles_goldiei,,"Sharpe, 1882",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.267038221,0.230959104,337.0185205,0.162202843,0.608315176,2.26104951,0.000478365,0.00187825,0.003626152,0.000197823,0.840943549,0.124848833,0.004380422,0.023646607,1.469689958,1.503215259,2031,4618,1,2,0.699664362,1.569633242,14.88694432,4.15040248,-6.06,58.7,2,0,2800,Nomadic,477000,1,several,5,58.7,1,1.469689958,1,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,19,51,74.6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
Psittacidae,,Psitteuteles,Iris Lorikeet,Psitteuteles iris,Psitteuteles_iris,,"Temminck, 1835",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,decreasing,,,,,,,,,,,,0.324752005,0.374906318,365.7961745,0.175753274,0.71529981,2.826875532,0.032398688,0.003487192,0.005406646,0.020231322,0.840545712,0.073185445,0.002646094,0.022098901,2.925837621,3.023774867,3837.75,8343,3,4,0.699714135,1.569896509,15.06376157,5.936017994,-9.13,58.75,2,0,1500,Not a Migrant,55300,1,Asia,1,58.75,1,2.925837621,1,1,0,0,0,0,0,0,Near-Threatened,decreasing,1,1,0,NO,20,70,71.7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Psittacidae,,Psitteuteles,Varied Lorikeet,Psitteuteles versicolor,Psitteuteles_versicolor,,"Lear, 1831",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.39348303,0.411952414,336.2740839,0.263336367,0.844371842,3.016866033,0.015923909,0.003565776,0.006237941,0.007641216,0.786182215,0.103454399,0.018146654,0.058847889,1.836230205,1.879538806,1083.5,2556.5,2,2,0.654266733,1.426368166,14.45575848,3.281802055,-16.98,53.5,3,0,0,Nomadic,2170000,0,Australasia,3,53.5,1,1.836230205,0,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,19,53.5,67.1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
Psittacidae,,Psittinus,Simeulue Parrot,Psittinus abbotti,Psittinus_abbotti,,"Richmond, 1902",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,stable,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,2.118041099,10.2,4.75398614,2.63,NA,NA,0,0,Nomadic,2900,1,Asia,0,11.77,1,3.139474716,0,0,0,0,0,0,0,0,Near-Threatened,stable,1,0,0,NO,18,85,56.7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Psittinus,Blue-rumped Parrot,Psittinus cyanurus,Psittinus_cyanurus,,"Forster, 1795",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.139474716,3.356977209,4549.166667,9825.666667,3,6,0.611428094,1.030029969,8.611347642,2.529997045,1.09,11.77,3,0,700,Nomadic,3540000,1,Asia,12,11.77,1,3.139474716,0,0,1,1,0,1,1,0,Near-Threatened,decreasing,1,1,0,NO,18,85,42.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Psittrichas,Pesquet's Parrot,Psittrichas fulgidus,Psittrichas_fulgidus,,"Lesson, 1830",,,158,New Guinea,Various islands,Y,N,N,Y,N,Lower montane forest,,,,1,,1,1,,1,,,,,,1,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,31,,,44.2,35.5,,,,,,VU,A2bcd+3bcd+4bcd,decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,,1,1,,1,,,Parts of head featherless,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.469689958,1.503215259,2031,4618,1,2,0.831200701,2.666491703,21.8611445,7.936644383,-5.58,864.99,2,100,1800,Not a Migrant,689000,1,several,30,864.99,1,1.469689958,1,0,1,1,0,1,1,0,Vulnerable,decreasing,1,1,0,NO,46,745,170.7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Purpureicephalus,Red-capped Parrot,Purpureicephalus spurius,Purpureicephalus_spurius,,"Kuhl, 1820",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,increasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.213270142,4.293401839,5521.857143,12180,5,7,0.606517877,1.071337986,14.5818299,3.463420297,-33.56,116,5.5,0,0,Nomadic,200000,1,Australasia,11,116,1,4.213270142,0,1,0,0,0,0,0,0,Least-Concern,increasing,0,0,0,NO,36,116,195.5,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
Psittacidae,,Pyrilia,Bald Parrot,Pyrilia aurantiocephala,Pyrilia_aurantiocephala,Gypopsitta aurantiocephala; Pionopsitta aurantiocephala,"Gaban-Lima, Raposo & Hofling, 2002",N/A,N/A,N/A,SA,Brazil,N,N,N,,,gallery forest,campinarana forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,352000,0,0,NT,,decreasing,,,,,,,6700,10000,,,,0.290545421,0.325737171,332.6586511,0.241888606,0.791486609,2.95950559,0.001671331,0.00036997,0.002750017,0.011537448,0.806278914,0.167901196,0.002477982,0.007013141,1.781703691,1.830064225,2235.5,4783,1,2,0.688764297,1.435549568,12.67921325,3.545679553,-6.51,141.4,NA,0,0,Not a Migrant,407000,1,South-America,0,141.4,1,1.781703691,0,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,0,0,NO,23,151.5,66.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Pyrilia,Orange-cheeked Parrot,Pyrilia barrabandi,Pyrilia_barrabandi,Pionopsitta barrabandi; Gypopsitta barrabandi,"Kuhl, 1820",458,507,559,SA,"Venezuala, Brazil, Ecuador, Brazil, Bolivia",N,N,N,N,N,lowland forest,,,,,,,1,,1,,,,,,,1,,,,,,,,,1,,,1,,,1,,,,,,,,,,,1,1,,Sept,Dec,,,,,,,,,,,,,,,,,,,,,6.9,3470000,0,500,NT,,stable,,,,,,,,,,,,0.401985481,0.357467551,336.3530614,0.254131039,0.828982877,3.049676015,0.014272401,0.002004102,0.000482488,0.001465404,0.679744016,0.268967384,0.011287876,0.021776329,1.781703691,1.830064225,2235.5,4783,1,2,0.768148911,1.562769601,12.27696142,4.236393138,-4.55,140,NA,0,500,Not a Migrant,4240000,1,South-America,0,140,1,1.781703691,0,0,2,2,0,1,1,0,Near-Threatened,stable,1,1,0,NO,25,177.5,66.8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Psittacidae,,Pyrilia,Caica Parrot,Pyrilia caica,Pyrilia_caica,Pionopsitta caica; Gypopsitta caica,"Latham, 1790",461,509,562,SA,"Bolivar, Venezuala, Guianas, Brazil",N,N,N,N,N,lowland forest,primary forest,tropical forest,,,,,1,,1,,,,,,1,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,1,,Nov,Jan,,,,,,,,,,,,,,,,,,,,,6.9,1290000,0,1100,NT,,stable,,,,,,,,,,,,0.395248727,0.290040453,365.9479944,0.228901744,0.797694152,2.968562539,5.9459E-06,0.001235926,1.82888E-05,0.002783274,0.624216661,0.337974668,0.022094644,0.011670592,0.999801035,0.999904086,0,0,1,1,0.689867026,1.416638584,12.39251401,3.499989643,2.63,132,NA,0,1100,Not a Migrant,1410000,1,South-America,0,132,1,0.999801035,0,0,0,0,0,0,0,0,Near-Threatened,stable,1,1,0,NO,23,132,65.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Pyrilia,Brown-hooded Parrot,Pyrilia haematotis,Pyrilia_haematotis,Pionopsitta haematotis; Gypopsitta haemototis,"Sclater & Salvin, 1860",457,506,556,Central America,Mexico to Columbia,N,N,N,little,,Tropical forest,Cloud forest,Rainforest,,,,,1,,1,1,,,,,1,1,,,1,,,,,,,,,1,1,,1,1,,,,,Corn,,,,,,1,,varies with location,,1,,,,,1,,,,,,,,,,,,,,,6.9,430000,0,1200,LC,,stable,,,,,,,,"<50,000",,,,0.423966938,0.321992613,368.93702,0.228901744,0.741828018,2.882543922,3.13849E-05,0.000387406,0.000171115,0.000872549,0.564767909,0.385131135,0.027040203,0.021598297,1.469689958,1.503215259,2031,4618,1,2,0.652657447,1.450110845,13.07434999,3.278232935,14.69,149,NA,0,1200,Full Migrant,1210000,1,several,0,149,3,1.469689958,0,0,1,1,0,1,1,0,Least-Concern,stable,0,0,0,NO,21,149,61,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrilia,Rose-faced Parrot,Pyrilia pulchra,Pyrilia_pulchra,Gypopsitta pulchra; Pionopsitta pulchra,"Berlepsch, 1897",458,507,558,SA,Columbia and Ecuador,N,N,N,N,N,Humid forest,forest edge,,,,,,1,,1,1,,,,,1,,,,1,,,,,,,,,1,,,1,,,,,,banana,,,,,,1,,Nov,Mar,,,,,,,,,,,,,,,,,,,,,6.9,92600,0,1200,LC,,stable,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.244874434,2.37693583,3780.75,8514.25,2,4,0.752594008,1.764495018,13.51492063,4.475180542,2.28,150,NA,0,1200,Not a Migrant,195000,1,South-America,0,150,1,2.244874434,0,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,23,150,62.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Pyrilia,Saffron-headed Parrot,Pyrilia pyrilia,Pyrilia_pyrilia,Gypopsitta pyrilia; Pionopsitta pyrilia,"Bonaparte, 1853",461,508,560,SA,"Panama, Columbia, Venezuala",N,N,N,N,little,humid lowland forest,cloud forest,Rainforest,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,Mar,Jun,,,,,,,,,,,,,,,,,,,,,6.9,153000,0,1650,NT,,decreasing,,,,,,,"4,700","7,000",,,,0.445712093,0.40136042,379.3363396,0.226155579,0.842914627,3.826620268,0.053397385,0.003428393,0.003438292,0.020164607,0.720266593,0.171169843,0.022735144,0.005399744,1.469689958,1.503215259,2031,4618,1,2,0.762197706,1.546270191,12.24186079,4.167175374,7.52,132.5,NA,0,1650,Not a Migrant,577000,1,several,0,132.5,1,1.469689958,0,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,1,0,NO,24,103,67.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Pyrilia,Vulturine Parrot,Pyrilia vulturina,Pyrilia_vulturina,Gypopsitta vulturina,"Kuhl, 1820",457,510,562,SA,Brazil,N,N,N,N,N,Lowland primary forest,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6.9,886000,0,0,VU,A3c,decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,,1,1,,1,,,Face largely featherless,,,0.394475247,0.388479297,342.2485514,0.193735104,0.634180351,2.381750124,0.002191824,0.000560208,0.001028114,0.001955566,0.622872057,0.341270909,0.006836643,0.023284679,1.781703691,1.830064225,2235.5,4783,1,2,0.747853933,1.753001224,13.51856702,4.414435286,-4.9,145,NA,0,0,Not a Migrant,1030000,1,South-America,0,145,1,1.781703691,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,1,0,NO,23,151.5,66.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,White-necked Parakeet,Pyrrhura albipectus,Pyrrhura_albipectus,,"Chapman, 1914",443,469,494,SA,Ecuador,N,N,,N,Y,primary upper tropical and subtropical forest,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,,,1,,1,,,,vines,,,,,,1,,May,July,,,,,,,,,,,,,,,,,,,,,6,6300,900,2000,VU,"B1ab(i,ii,iii,v)",decreasing,"Extent occurrence < 20,000 km^2",,1,,,1,"1,500-7,000","2,500-9,999",,,,0.495671248,0.443237508,353.8319591,0.342309304,1.077227426,4.137835631,0.017675111,0.008834311,0.006765743,0.01040209,0.672976149,0.204949231,0.057605504,0.020791861,0.999723604,0.999873801,0,0,1,1,0.731517439,1.308224964,16.94922207,3.94883641,-3.98,103.82,NA,900,2000,Not a Migrant,19600,1,South-America,2,103.82,1,0.999723604,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,1,0,YES,24,96.5,104.7,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Santarem Parakeet,Pyrrhura amazonum,Pyrrhura_amazonum,,tbc,N/A,463,486,SA,"Brazil, Ecuador, Peru, Bolivia",N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,354000,0,100,EN,A4cd,decreasing,> 50% popln reduction in next 10 yrs / 3 gens,,1,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.995257393,17.1,4.679024688,-5.02,NA,NA,100,0,Not a Migrant,392000,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Endangered,decreasing,1,0,0,NO,22,62.1,99.7,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Perija Parakeet,Pyrrhura caeruleiceps,Pyrrhura_caeruleiceps,,"Todd, 1947",N/A,461,487,SA,Colombia,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,21600,400,2200,EN,C2a(i),decreasing,"< 2500 mature, declining, no subpopln w/ > 250 mature",,,,,,"1,000-2,499",,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.996205914,17.1,4.679973209,9.51,NA,NA,400,2200,Not a Migrant,30100,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Endangered,decreasing,1,1,0,NO,22,62.1,113.5,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Brown-breasted Parakeet,Pyrrhura calliptera,Pyrrhura_calliptera,,"Massena & Souancé, 1854",444,470,498,SA,Columbia,N,N,,Y,local,cloud forest edge,elfin woodland,secondary growth,clearings,,,,,,1,1,,,,1,1,1,,,1,,,,,,,,,1,,,1,1,,,,,maize,,,,,,1,,Aug,Oct,,,,,,,,,,,,,,,,,,,,,6,1000,1700,3400,VU,"A2cd+3cd+4cd;B1ab(i,ii,iii,v)",decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,"Extent occurrence < 20,000 km^2",1,1,,1,"3,300-6,700","5,000-10,000",,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.167067308,3.263699667,3607,7478,3,4,0.713564628,1.231473043,16.00372744,3.650048113,4.72,75.87,NA,1700,3400,Not a Migrant,18900,1,South-America,0,75.87,1,3.167067308,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,1,0,NO,22,62.1,104.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Ochre-marked Parakeet,Pyrrhura cruentata,Pyrrhura_cruentata,,"Wied, 1820",439,457,474,SA,Brazil,N,N,N,N,N,Lowland primary forest,clearings and thinned forest,plantations,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,1,,Sept,Dec,1,,,,,,1,,1,1,,chew on walls,2,4,26,45,Rounded,27.7,19.9,,6,10300,0,960,VU,"A2cd+3cd+4cd;B1ab(i,ii,iii,v);C2a(i)",decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,"Extent occurrence < 20,000 km^2",1,1,,1,"2,500-9,999","3,500-15,000",,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.659018483,2.739896592,3905.5,8245.5,2,4,0.725468835,1.255069982,15.03140411,3.774924824,-18.24,75.87,3,0,960,Not a Migrant,281000,1,South-America,4,75.87,1,2.659018483,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,1,0,NO,30,90,130.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Blaze-winged Parakeet,Pyrrhura devillei,Pyrrhura_devillei,,"Massena & Souancé, 1854",439,459,475,SA,"Bolivia, Paraguay, Brazil",N,N,,N,minimal,Deciduousand gallery woodland,scrub,savanna,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,144000,0,0,NT,,stable,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.246607439,3.410931174,4603.4,9767.2,3,5,0.717813961,1.105288036,15.24570319,3.544508609,-20.57,75.87,NA,0,0,Not a Migrant,170000,1,South-America,0,75.87,1,3.246607439,0,0,1,0,1,1,0,1,Near-Threatened,stable,1,1,1,NO,26,70,123,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Fiery-shouldered Parakeet,Pyrrhura egregia,Pyrrhura_egregia,,"Sclater, 1881",441,465,490,SA,"Venezuela, Guyana, Brazil",N,N,,N,N,tabletop forest and edge,mountain bases,,,,,,1,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,49400,700,1800,LC,,decreasing,,,,,,,,,,,,0.402389425,0.395613868,343.8149208,0.293759089,0.894165562,3.34906046,0.000122098,0.007376685,0.003265139,0.010100514,0.731062866,0.196533257,0.017079067,0.034460374,0.999723604,0.999873801,0,0,1,1,0.704983671,1.199842591,15.6330747,3.529698758,5.54,66.29,NA,700,1800,Not a Migrant,58700,1,South-America,5,66.29,1,0.999723604,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,26,75,110.5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
